TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,b7c2718b-2bb3-4515-af74-5d54667d66ae,Mosquitoes,LivingAgent,38.451803,6.364018,1,1134,ADULT,0.653,1,0,0,0,0,0,0,1563.0,0.0,1.2858,2.449,14.78
100,16f49a51-81b2-4a4a-851c-cd990fe8a02a,Mosquitoes,LivingAgent,38.482834,6.306308,1,1219,ADULT,0.664,0,0,0,0,0,0,0,1589.0,0.0,1.3205,2.449,14.78
100,0e051025-44a5-4514-b0d3-c2ca122eb0b1,Mosquitoes,LivingAgent,39.635643,5.451971,1,1866,ADULT,0.343,1,0,0,0,0,0,0,1475.0,0.0,0.9909,0.6175,23.01
100,23ccd8dc-51d2-4d63-9802-da71bb89a6d2,Mosquitoes,LivingAgent,38.688757,5.243588,1,413,LARVA,0.78,0,0,0,0,0,0,0,2009.0,0.0,0.6319,0.3748,23.59
100,d7a193df-fb35-4917-9dc6-90787445303a,Mosquitoes,LivingAgent,38.735918,5.17798,1,239,PUPA,0.555,0,0,0,0,0,0,0,1975.0,0.0,0.4761,0.3748,23.59
100,ee85364e-fa21-4ca0-8558-41d681545c9b,Mosquitoes,LivingAgent,39.257232,5.344421,1,555,LARVA,0.629,0,0,0,0,0,0,0,1651.0,0.0,52.3398,0.2475,23.8
100,6570a3a2-dc52-46d5-9ee0-fd6ed0a6ad5e,Mosquitoes,LivingAgent,38.564987,5.284328,1,1289,ADULT,0.526,0,0,0,0,0,0,0,2150.0,0.0,1.3446,0.2689,23.5
100,22df620c-5291-4def-9c0a-1bc5ccfba80d,Mosquitoes,LivingAgent,39.28223,6.570032,1,968,ADULT,0.745,0,0,0,0,0,0,0,2841.0,0.0,2.3551,4.8347,15.23
100,9c2884fc-acca-4202-9325-c62e6c804fc7,Mosquitoes,LivingAgent,39.291144,6.553386,1,495,LARVA,0.675,0,0,0,0,0,0,0,2933.0,0.0,1.4462,4.8347,15.23
100,8e79c6b6-47f7-4563-aa1a-a97bf821d4b1,Mosquitoes,LivingAgent,40.921679,7.326131,1,228,PUPA,0.537,0,0,0,0,0,0,0,1114.0,0.0,0.3179,0.1364,22.94
100,ea60aca4-0e81-46c6-916d-a624b0004ad4,Mosquitoes,LivingAgent,39.291214,5.369643,1,1246,ADULT,0.479,1,0,0,0,0,0,0,1623.0,0.0,11.628,0.2475,23.8
100,3398fc5a-3d00-4498-bcec-8cae507bacd4,Mosquitoes,LivingAgent,40.93129,7.354068,1,169,PUPA,0.593,0,0,0,0,0,0,0,1099.0,0.0,0.301,0.1364,22.94
100,d1cabb3e-6b98-4796-91df-e9ef5e4bb4fa,Mosquitoes,LivingAgent,38.696228,5.261807,1,6,LARVA,0.759,0,0,0,0,0,0,0,1870.0,0.0,1.5531,0.3748,23.59
100,d859799c-017b-4c8e-aaca-b44d29b6c1c6,Mosquitoes,LivingAgent,38.613253,6.192533,1,368,LARVA,0.865,0,0,0,0,0,0,0,1592.0,0.0,3.0168,2.449,14.78
100,7dff4f9a-36dc-4860-a68a-8eb1ca2263a2,Mosquitoes,LivingAgent,38.613096,6.181132,1,259,PUPA,0.612,0,0,0,0,0,0,0,1590.0,0.0,3.6837,2.449,14.78
100,c84d1609-d4ea-47b9-812f-4d5fd57fd592,Mosquitoes,LivingAgent,39.324334,5.344101,1,1388,ADULT,0.333,0,0,0,0,1,1,0,1490.0,0.0,8.5706,0.2475,23.8
100,de3fdeee-b34b-44e4-86b8-869e034e04fd,Mosquitoes,LivingAgent,39.722907,5.494422,1,34,ADULT,0.742,0,0,0,0,0,0,0,1938.0,0.0,2.7091,0.6175,23.01
100,d9cd0723-04f3-420f-afad-e6af3c200d26,Mosquitoes,LivingAgent,38.610729,6.220616,1,840,LARVA,0.677,0,0,0,0,0,0,0,1584.0,0.0,0.9748,2.449,14.78
100,9984baa1-4d7b-4e58-b1f9-298b8aa5850a,Mosquitoes,LivingAgent,38.882316,5.994621,1,1351,ADULT,0.557,0,0,0,0,1,0,0,1689.0,0.0,0.7827,0.7162,18.54
100,d0d8e172-f327-4990-9c48-f6983c39d75a,Mosquitoes,LivingAgent,38.196808,9.093266,1,532,ADULT,0.686,1,0,0,0,0,0,0,1592.0,0.0,0.5681,0.2007,16.2
100,ad6153b3-c9e9-4a7a-bd16-ea6d7dca45b8,Mosquitoes,LivingAgent,38.760071,5.271625,1,85,PUPA,0.675,0,0,0,0,0,0,0,1845.0,0.0,0.4694,0.3748,23.59
100,72bb9adb-c3de-4a9e-b02c-99007a0d5b0f,Mosquitoes,LivingAgent,38.505982,6.354987,1,410,ADULT,0.431,0,0,0,0,1,0,0,1837.0,0.0,1.2426,2.449,14.78
100,2a4a4382-7c3b-4377-97b5-6a3158def15d,Mosquitoes,LivingAgent,39.66618,5.494373,1,1835,ADULT,0.7,0,0,0,0,1,2,0,1967.0,0.0,2.3006,0.6175,23.01
100,f1b5ee9a-38d9-47e1-bc4a-8742a4a082b3,Mosquitoes,LivingAgent,39.289354,6.574832,1,1131,ADULT,0.517,0,0,0,0,1,3,0,2824.0,0.0,1.7932,4.8347,15.23
100,e2d563b2-76a4-4d93-b5bc-4698bbee2e52,Mosquitoes,LivingAgent,39.221066,6.608917,1,484,ADULT,0.563,0,0,0,0,0,0,0,2795.0,0.0,1.3385,4.8347,15.23
100,584e5497-7511-40e1-a898-2cd6d3cc74a9,Mosquitoes,LivingAgent,39.30581,6.630449,1,55,PUPA,0.686,0,0,0,0,0,0,0,2611.0,0.0,2.1726,4.364,14.05
100,03534b21-3b0e-4117-86f3-68c1d5661704,Mosquitoes,LivingAgent,38.638792,6.128416,1,183,PUPA,0.701,0,0,0,0,0,0,0,1658.0,0.0,2.4469,0.7296,15.82
100,b5d79045-17bb-4eb4-a9cd-d5f883876d52,Mosquitoes,LivingAgent,39.35099,6.941845,1,912,LARVA,0.733,0,0,0,0,0,0,0,2526.0,0.0,1.1155,0.001,14.41
100,bb239bdd-9b30-4e6c-83a6-39c51236bed9,Mosquitoes,LivingAgent,39.280127,5.31868,1,1364,ADULT,0.495,0,0,0,0,0,0,0,1694.0,0.0,8.2706,0.2475,23.8
100,0ed6e600-ff61-4cc6-ad24-309181d5234e,Mosquitoes,LivingAgent,39.213038,6.608417,1,1353,ADULT,0.351,0,0,0,0,0,0,0,2803.0,0.0,1.0131,4.8347,15.23
100,35c2ec32-4d7f-4e29-8bd2-0221530126f4,Mosquitoes,LivingAgent,39.661254,5.458264,1,275,PUPA,0.65,0,0,0,0,0,0,0,1740.0,0.0,1.0605,0.6175,23.01
100,a528cc1c-274d-459c-bd3a-60572dc52f9d,Mosquitoes,LivingAgent,39.265182,6.617615,1,153,ADULT,0.601,0,0,0,0,0,0,0,2647.0,0.0,4.5868,4.8347,15.23
100,bf3b2f53-cbe9-4ee8-95fc-794b9065ec78,Mosquitoes,LivingAgent,38.492068,6.377162,1,1264,ADULT,0.548,0,0,0,0,0,0,0,1588.0,0.0,2.5024,2.7037,15.74
100,57be61de-fb30-49c4-9f71-7fbcd67f324d,Mosquitoes,LivingAgent,39.287264,5.300455,1,202,ADULT,0.567,0,0,0,0,0,0,0,1715.0,0.0,1.4362,0.2475,23.8
100,8eb0d702-3e1a-4e65-b255-164068076ed4,Mosquitoes,LivingAgent,38.571722,6.146729,1,1002,ADULT,0.404,0,0,0,0,1,1,0,1613.0,0.0,0.7952,2.449,14.78
100,954c93f0-fe71-4e39-bcd5-6979dc95ad67,Mosquitoes,LivingAgent,39.477901,5.813488,1,1141,ADULT,0.672,1,0,0,0,0,0,0,2748.0,0.0,1.9458,0.2532,22.99
