TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,69db1762-9930-4920-b679-3ecd4ec50ae6,Mosquitoes,LivingAgent,41.87733,9.644136,1,345,LARVA,0.792,0,0,0,0,0,0,0,1171.0,1.0,51.5455,0.0,21.74
100,8a030148-348d-4151-a5b1-541e4a49aea9,Mosquitoes,LivingAgent,41.865471,9.664862,1,228,PUPA,0.795,0,0,0,0,0,0,0,1217.0,1.0,71.0476,0.0,22.13
100,46e7eb87-f191-4f4e-808d-3962d6b1a42f,Mosquitoes,LivingAgent,41.851969,9.669624,1,89,LARVA,0.834,0,0,0,0,0,0,0,1211.0,1.0,73.614,0.0,22.13
100,75fafa88-317b-40e2-a4f0-549b34671482,Mosquitoes,LivingAgent,41.789017,9.648572,1,1854,ADULT,0.786,0,0,0,0,0,0,0,1154.0,0.0,23.1322,0.0,22.13
100,493a7286-f86c-45a2-b3cc-26437c8e6b3e,Mosquitoes,LivingAgent,41.851576,9.643764,1,1004,ADULT,0.33,0,0,0,0,0,0,0,1159.0,2.0,41.5684,0.0,22.13
100,21b80687-b1cb-4236-ad06-217581661649,Mosquitoes,LivingAgent,41.855152,9.660516,1,1577,ADULT,0.7,0,0,0,0,0,0,0,1205.0,1.0,71.4796,0.0,22.13
100,1aee482f-6f04-4def-9688-aecb22eb608e,Mosquitoes,LivingAgent,41.77983,9.629502,1,1503,ADULT,0.418,0,0,0,0,0,0,0,1121.0,0.0,22.5288,0.0,22.13
100,c1d22f4d-8977-4be0-9275-8b0c81d1f2a2,Mosquitoes,LivingAgent,41.833799,9.643626,1,365,LARVA,0.787,0,0,0,0,0,0,0,1162.0,6.0,70.833,0.0,22.13
100,9d468979-4562-465f-b649-e861e6d31bb7,Mosquitoes,LivingAgent,41.890031,9.661863,1,189,LARVA,0.626,0,0,0,0,0,0,0,1322.0,0.0,23.8628,0.0,21.74
100,758f094c-5c70-463a-ba56-8ae940103f5c,Mosquitoes,LivingAgent,41.868227,9.636828,1,1760,ADULT,0.748,0,0,0,0,0,0,0,1151.0,0.0,31.1267,0.0,22.13
100,61826c54-1883-4b00-8c5f-f77beddd7cb1,Mosquitoes,LivingAgent,41.878748,9.652909,1,1485,ADULT,0.326,0,0,0,0,0,0,0,1187.0,1.0,42.5337,0.0,21.74
100,e5f3b0d5-92f9-4dbf-8f90-4b8915aa0ad4,Mosquitoes,LivingAgent,41.848645,9.637982,1,468,LARVA,0.892,0,0,0,0,0,0,0,1149.0,2.0,38.6642,0.0,22.13
100,f3c392e6-e023-41d9-84c5-74a381bf8d93,Mosquitoes,LivingAgent,41.865601,9.643847,1,1873,ADULT,0.398,0,0,0,0,0,0,0,1162.0,2.0,59.2879,0.0,22.13
100,8dc651c4-4a1c-478c-8a41-4c58ecad34a3,Mosquitoes,LivingAgent,41.873572,9.636938,1,8,PUPA,0.516,0,0,0,0,0,0,0,1152.0,0.0,47.19,0.0,22.13
100,6bb92820-6950-4ed2-b5be-6b990f8f34d0,Mosquitoes,LivingAgent,41.860908,9.645978,1,910,LARVA,0.707,0,0,0,0,0,0,0,1173.0,0.0,67.8029,0.0,22.13
100,b9e18aff-4c96-4346-a2d5-7af312c272cb,Mosquitoes,LivingAgent,41.880605,9.668296,1,26,PUPA,0.788,0,0,0,0,0,0,0,1321.0,0.0,32.7278,0.0,21.74
100,2534b6c8-0b0d-4e6d-882b-8cf9f3445b50,Mosquitoes,LivingAgent,41.811416,9.641249,1,103,LARVA,0.792,0,0,0,0,0,0,0,1154.0,1.0,25.6072,0.0,22.13
100,f6297f66-a299-4fd9-b8fb-8923e1d8bde8,Mosquitoes,LivingAgent,41.86878,9.672222,1,1638,ADULT,0.486,0,0,0,0,1,2,0,1250.0,2.0,66.4071,0.0,22.13
100,6fc4cd08-aa15-4ee5-b88a-a281a12cd23d,Mosquitoes,LivingAgent,41.822135,9.638001,1,514,ADULT,0.459,0,0,0,0,1,3,0,1154.0,1.0,18.6357,0.0,22.13
100,e78730a0-52f5-42ed-8b75-c2ec6cad8a53,Mosquitoes,LivingAgent,41.861817,9.670005,1,265,LARVA,0.759,0,0,0,0,0,0,0,1228.0,1.0,76.2455,0.0,22.13
100,b327e307-4e97-40e8-99c6-61ce35422122,Mosquitoes,LivingAgent,41.855967,9.661656,1,110,PUPA,0.647,0,0,0,0,0,0,0,1206.0,2.0,74.932,0.0,22.13
100,46595cc7-036c-4d5d-bc0c-bdd9f32a20bd,Mosquitoes,LivingAgent,41.826046,9.608186,1,703,LARVA,0.844,0,0,0,0,0,0,0,1095.0,0.0,3.5035,0.2542,18.23
100,213938b5-cc8f-49a1-8387-3a5f8983af0f,Mosquitoes,LivingAgent,41.847917,9.635646,1,1686,ADULT,0.749,0,0,0,0,1,0,0,1137.0,1.0,32.1846,0.0,22.13
100,f4740817-3fa9-429e-8aab-de111002d728,Mosquitoes,LivingAgent,41.83818,9.634869,1,446,LARVA,0.664,0,0,0,0,0,0,0,1145.0,1.0,46.0708,0.0,22.13
100,2508a638-72cc-45e6-bbd0-18dfc178bccb,Mosquitoes,LivingAgent,41.780715,9.629081,1,200,LARVA,0.898,0,0,0,0,0,0,0,1116.0,0.0,20.2721,0.0,22.13
100,4bce7cb7-cddd-4e0c-bb75-d8425a3f4458,Mosquitoes,LivingAgent,41.839932,9.652349,1,152,ADULT,0.75,0,0,0,0,0,0,0,1188.0,2.0,77.7532,0.0,22.13
100,02a443da-c937-4322-8442-98a6a711f85a,Mosquitoes,LivingAgent,41.859201,9.660065,1,1188,ADULT,0.791,0,0,0,0,0,0,0,1204.0,0.0,64.6175,0.0,22.13
100,84ae8b8d-c207-4b9c-a751-5fc454a76a08,Mosquitoes,LivingAgent,41.817934,9.621962,1,148,ADULT,0.703,0,0,0,0,0,0,0,1109.0,0.0,2.5245,0.2542,18.23
100,f0d2706a-95ba-43d3-8f3e-379601687db2,Mosquitoes,LivingAgent,41.881008,9.647047,1,1592,ADULT,0.756,1,0,0,0,0,0,51,1179.0,0.0,36.2443,0.0,21.74
100,d1b94baa-5bce-4525-a260-621f43c52262,Mosquitoes,LivingAgent,41.873253,9.648009,1,1858,ADULT,0.444,0,0,0,0,0,0,0,1168.0,0.0,74.4342,0.0,22.13
100,d6dbdce8-b674-4fb6-a483-734e5548e2d0,Mosquitoes,LivingAgent,41.834639,9.641331,1,921,LARVA,0.603,0,0,0,0,0,0,0,1163.0,1.0,65.2324,0.0,22.13
100,8aa0a53f-87bb-4bbb-9eed-b0bb29262f2a,Mosquitoes,LivingAgent,41.785116,9.63426,1,1889,ADULT,0.421,0,0,0,0,0,0,0,1130.0,1.0,29.6443,0.0,22.13
100,950449eb-e25b-4ef2-90de-30567a706740,Mosquitoes,LivingAgent,41.788768,9.642575,1,1456,ADULT,0.639,0,0,0,0,0,0,0,1140.0,0.0,30.1847,0.0,22.13
100,0be45d50-ba90-45ee-b269-8d849cd83039,Mosquitoes,LivingAgent,41.857572,9.623647,1,1247,ADULT,0.324,0,0,0,0,1,0,0,1119.0,0.0,32.5072,0.2542,18.23
100,7eacaa63-4066-4d50-96c5-c9e42e3880e0,Mosquitoes,LivingAgent,41.86179,9.627677,1,1534,ADULT,0.595,0,0,0,0,0,0,0,1129.0,0.0,35.7584,0.0,22.13
100,791fb5f0-3295-4b3c-9953-118d3c568c3b,Mosquitoes,LivingAgent,41.883612,9.662704,1,395,ADULT,0.796,1,0,0,0,1,2,0,1274.0,0.0,45.5586,0.0,21.74
100,88afa063-6d02-42aa-a66b-19f9a0e91c86,Mosquitoes,LivingAgent,41.852852,9.661854,1,161,LARVA,0.686,0,0,0,0,0,0,0,1203.0,0.0,81.7673,0.0,22.13
100,baf70cbf-c813-4964-812e-782dbd5af25e,Mosquitoes,LivingAgent,41.835493,9.657372,1,841,LARVA,0.888,0,0,0,0,0,0,0,1195.0,3.0,77.924,0.0,22.13
100,df9fa6d0-a2fc-4a41-b61c-69ed620dce72,Mosquitoes,LivingAgent,41.878576,9.665414,1,56,LARVA,0.76,0,0,0,0,0,0,0,1226.0,4.0,60.076,0.0,21.74
100,d9ebceb6-2e29-419b-8749-5fd3fd5b34e6,Mosquitoes,LivingAgent,41.845705,9.638391,1,471,ADULT,0.329,0,0,0,0,0,0,0,1150.0,3.0,44.478,0.0,22.13
100,81adf0f1-a78a-4a01-bb06-7a037856312e,Mosquitoes,LivingAgent,41.886397,9.660071,1,1906,ADULT,0.452,0,0,0,0,1,0,0,1221.0,2.0,42.2238,0.0,21.74
100,f0d184a6-6e87-4ecd-b460-c09dbd51a995,Mosquitoes,LivingAgent,41.855883,9.607722,1,1261,ADULT,0.492,0,0,0,0,0,0,0,1097.0,0.0,4.7423,0.2542,18.23
100,075d7374-4956-40f6-8a6b-3cc1625bc05e,Mosquitoes,LivingAgent,41.821294,9.648081,1,140,PUPA,0.5,0,0,0,0,0,0,0,1178.0,3.0,54.8693,0.0,22.13
100,979ecdde-6a4f-4c9d-8a52-1c35a784723c,Mosquitoes,LivingAgent,41.809097,9.643015,1,1773,ADULT,0.556,0,0,0,0,0,0,0,1153.0,0.0,15.8726,0.0,22.13
100,7facc208-f6da-41d2-8de1-dca8bf9fff3c,Mosquitoes,LivingAgent,41.864374,9.662583,1,264,ADULT,0.6,0,0,0,0,0,0,0,1206.0,0.0,70.0108,0.0,22.13
100,bf04faeb-a60b-4483-9680-7a5825d8ebbb,Mosquitoes,LivingAgent,41.86333,9.65422,1,1686,ADULT,0.774,0,0,0,0,0,0,0,1195.0,1.0,77.1998,0.0,22.13
100,30d6ef77-ac99-43b6-bfa0-2f7c501a914f,Mosquitoes,LivingAgent,41.847547,9.664583,1,1004,ADULT,0.346,0,0,0,0,0,0,0,1199.0,1.0,51.9486,0.0,22.13
100,73329d4d-e0e8-41ad-adf4-ee27e5cb3b72,Mosquitoes,LivingAgent,41.872072,9.652241,1,260,ADULT,0.462,0,0,0,0,1,3,0,1188.0,4.0,80.1941,0.0,22.13
100,b130657a-6525-425a-9cd4-0c954ec2113f,Mosquitoes,LivingAgent,41.78895,9.641471,1,1025,ADULT,0.456,1,0,0,0,0,0,0,1139.0,1.0,32.81,0.0,22.13
100,45d9c9cf-9890-4c84-bf9d-b023bb4d9916,Mosquitoes,LivingAgent,41.879979,9.664353,1,513,ADULT,0.509,0,0,0,0,0,0,0,1231.0,2.0,54.7362,0.0,21.74
100,243842d6-796c-42d7-8d7a-b12e331d638f,Mosquitoes,LivingAgent,41.836765,9.656265,1,1406,ADULT,0.581,0,0,0,0,1,1,0,1196.0,3.0,81.757,0.0,22.13
100,7920b9a4-1eb3-4278-bfd6-e9f4512313d9,Mosquitoes,LivingAgent,41.867088,9.634873,1,216,ADULT,0.493,1,0,0,0,0,0,0,1148.0,0.0,30.859,0.0,22.13
100,80356a0e-82e0-42c1-a833-820aa584040e,Mosquitoes,LivingAgent,41.875169,9.660891,1,31,LARVA,0.695,0,0,0,0,0,0,0,1213.0,6.0,71.3818,0.0,21.74
100,47e740c0-fb94-4a25-9a58-f59016de1402,Mosquitoes,LivingAgent,41.788933,9.641997,1,1622,ADULT,0.647,1,0,0,0,0,0,0,1140.0,0.0,31.8715,0.0,22.13
100,c81e13c1-e149-470a-84c2-6c7d08d12b31,Mosquitoes,LivingAgent,41.849672,9.654218,1,1345,ADULT,0.565,0,0,0,0,0,0,0,1178.0,0.0,63.3383,0.0,22.13
100,099f2733-147d-448f-b5ad-955029e320a2,Mosquitoes,LivingAgent,41.882953,9.661786,1,1054,ADULT,0.412,1,0,0,0,1,3,0,1228.0,4.0,51.7039,0.0,21.74
100,8e1ee53f-ae30-4128-be76-fb104c9270d3,Mosquitoes,LivingAgent,41.834393,9.643217,1,152,PUPA,0.547,0,0,0,0,0,0,0,1161.0,2.0,73.4411,0.0,22.13
100,c50015f8-75d2-4e30-90d1-d19cc0bfbe45,Mosquitoes,LivingAgent,41.872125,9.665623,1,791,LARVA,0.718,0,0,0,0,0,0,0,1225.0,1.0,72.5487,0.0,22.13
100,8b35c8ba-8493-47a2-a6d4-92c848bfd9e9,Mosquitoes,LivingAgent,41.839697,9.651866,1,239,LARVA,0.71,0,0,0,0,0,0,0,1187.0,2.0,77.6785,0.0,22.13
100,1ee18761-b5ef-43aa-9985-d566acf9d485,Mosquitoes,LivingAgent,41.872492,9.661608,1,940,ADULT,0.518,0,0,0,0,1,2,0,1205.0,0.0,61.7565,0.0,22.13
100,56e2af1e-2cfd-4e26-95cf-ae93d63ae680,Mosquitoes,LivingAgent,41.832664,9.653042,1,533,ADULT,0.478,0,0,0,0,0,0,0,1188.0,3.0,61.3068,0.0,22.13
100,fa1d2701-25ca-431a-b88f-d69fd5bd784e,Mosquitoes,LivingAgent,41.781812,9.632601,1,827,ADULT,0.496,0,0,0,0,0,0,0,1126.0,2.0,35.3141,0.0,22.13
100,79936eb3-a97c-48eb-b644-569d93a80341,Mosquitoes,LivingAgent,41.849129,9.643607,1,274,PUPA,0.529,0,0,0,0,0,0,0,1164.0,0.0,55.9286,0.0,22.13
100,b3a78773-3d33-42d7-a8a7-a43677c15505,Mosquitoes,LivingAgent,41.834418,9.657268,1,691,LARVA,0.74,0,0,0,0,0,0,0,1198.0,2.0,72.4544,0.0,22.13
100,e79d27d7-b335-47de-bac5-836062c54521,Mosquitoes,LivingAgent,41.786144,9.636252,1,387,LARVA,0.896,0,0,0,0,0,0,0,1129.0,0.0,35.3481,0.0,22.13
100,d22b5d20-5ed0-40e7-8699-48529af258d7,Mosquitoes,LivingAgent,41.853637,9.651752,1,112,ADULT,0.337,0,0,0,0,1,3,0,1176.0,2.0,77.0132,0.0,22.13
100,eef9b5c8-0fbe-4a66-853b-6b974dff4eaf,Mosquitoes,LivingAgent,41.848486,9.655007,1,1844,ADULT,0.43,0,0,0,0,0,0,0,1177.0,0.0,74.1218,0.0,22.13
100,71b843b4-40d9-4c2f-be45-df631f537abd,Mosquitoes,LivingAgent,41.86097,9.660616,1,694,LARVA,0.794,0,0,0,0,0,0,0,1204.0,0.0,70.8294,0.0,22.13
100,76a71dc5-6b9c-4836-a428-710dc470fa46,Mosquitoes,LivingAgent,41.790465,9.642062,1,273,PUPA,0.652,0,0,0,0,0,0,0,1143.0,2.0,30.1007,0.0,22.13
100,8c13d92d-2eb4-4d47-934b-d19164f66aff,Mosquitoes,LivingAgent,41.884422,9.664833,1,740,ADULT,0.436,0,0,0,0,0,0,0,1405.0,0.0,31.4799,0.0,21.74
100,e8aa5877-15d7-4d7b-99e9-66d2aff5a2f5,Mosquitoes,LivingAgent,41.857363,9.648113,1,96,PUPA,0.716,0,0,0,0,0,0,0,1176.0,1.0,65.1749,0.0,22.13
100,7d8385cc-ec08-4188-afd4-048a7a2ab044,Mosquitoes,LivingAgent,41.788609,9.642106,1,151,PUPA,0.689,0,0,0,0,0,0,0,1139.0,0.0,33.0209,0.0,22.13
100,e503f4b8-7d05-4a0f-932c-2252e885e3ff,Mosquitoes,LivingAgent,41.844845,9.64922,1,894,ADULT,0.732,1,0,0,0,0,0,0,1184.0,1.0,78.2894,0.0,22.13
100,97e4136c-094e-4607-aaa6-c104f995de3f,Mosquitoes,LivingAgent,41.841472,9.658128,1,486,ADULT,0.791,0,0,0,0,1,1,0,1194.0,1.0,82.455,0.0,22.13
100,88a978c7-f8ad-44db-9731-b73c272d6dcc,Mosquitoes,LivingAgent,41.842821,9.592735,1,1284,ADULT,0.698,0,0,0,0,1,3,0,1068.0,0.0,5.8408,0.2542,18.23
100,f9fe4db0-b481-4737-b550-adafa38c048e,Mosquitoes,LivingAgent,41.851761,9.641753,1,194,ADULT,0.586,0,0,0,0,1,1,0,1144.0,4.0,34.6466,0.0,22.13
100,776b13a4-d101-4897-bfe5-873e3c4f768e,Mosquitoes,LivingAgent,41.839783,9.651037,1,1338,ADULT,0.792,0,0,0,0,1,0,0,1187.0,2.0,76.8801,0.0,22.13
100,ad130608-284f-432a-ae12-137a7098ae05,Mosquitoes,LivingAgent,41.850471,9.65556,1,450,ADULT,0.681,0,0,0,0,1,2,0,1187.0,0.0,64.2495,0.0,22.13
100,0096ce03-211f-4358-8ba4-dcb6da740e05,Mosquitoes,LivingAgent,41.836695,9.644864,1,1656,ADULT,0.399,0,0,0,0,0,0,0,1163.0,3.0,79.9448,0.0,22.13
100,14d81340-43d0-4f5e-a161-568b36924f83,Mosquitoes,LivingAgent,41.866474,9.663355,1,1391,ADULT,0.63,0,0,0,0,0,0,0,1209.0,5.0,70.6465,0.0,22.13
100,e1cf5650-4c69-4a6b-be9a-16422a735ff9,Mosquitoes,LivingAgent,41.869778,9.651212,1,655,LARVA,0.819,0,0,0,0,0,0,0,1180.0,0.0,76.896,0.0,22.13
100,40f70eaf-bce8-4a9e-b883-57db4d83a5dd,Mosquitoes,LivingAgent,41.85267,9.649704,1,1178,ADULT,0.73,0,0,0,0,0,0,0,1168.0,0.0,75.1463,0.0,22.13
100,63ec6365-475d-4131-8693-f782cd9e3cfb,Mosquitoes,LivingAgent,41.810141,9.643317,1,1227,ADULT,0.37,0,0,0,0,0,0,0,1158.0,0.0,21.5611,0.0,22.13
