TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,116f233a-be0d-49d1-af50-eb57dcd579fd,Mosquitoes,LivingAgent,41.860535,9.66054,1,1331,ADULT,0.394,0,0,0,0,1,1,0,1206.0,2.0,69.73,0.0,22.13
100,5c951128-fc02-433a-993c-8b3314fa2704,Mosquitoes,LivingAgent,41.850028,9.65937,1,1744,ADULT,0.334,0,0,0,0,1,1,0,1196.0,3.0,77.12,0.0,22.13
100,48d171e0-d1ed-408d-a7f8-442fa91a9bff,Mosquitoes,LivingAgent,41.864265,9.657148,1,1734,ADULT,0.742,0,0,0,0,0,0,0,1200.0,0.0,76.97,0.0,22.13
100,987bae92-d2e4-4093-ae3b-e2160f04a3e2,Mosquitoes,LivingAgent,41.854225,9.656073,1,1422,ADULT,0.497,0,0,0,0,1,3,0,1186.0,0.0,62.28,0.0,22.13
100,33117537-6861-473c-a5ef-555d6b3a2776,Mosquitoes,LivingAgent,41.823494,9.640199,1,1401,ADULT,0.378,0,0,0,0,0,0,0,1156.0,1.0,23.85,0.0,22.13
100,0de92a45-6790-4626-a051-d491a862318e,Mosquitoes,LivingAgent,41.833074,9.654668,1,106,PUPA,0.706,0,0,0,0,0,0,0,1193.0,2.0,66.08,0.0,22.13
100,ebd7100d-56b7-4afd-884c-4e9c4532abc5,Mosquitoes,LivingAgent,41.878123,9.650028,1,119,PUPA,0.528,0,0,0,0,0,0,0,1191.0,4.0,56.75,0.0,21.74
100,0b58eeaf-c597-4d20-a1f6-bcd50a934c5a,Mosquitoes,LivingAgent,41.866773,9.671461,1,460,LARVA,0.826,0,0,0,0,0,0,0,1246.0,2.0,67.46,0.0,22.13
100,21826da4-0cda-45d8-a383-a6dd9212a0ef,Mosquitoes,LivingAgent,41.87462,9.652374,1,696,ADULT,0.577,0,0,0,0,0,0,0,1177.0,2.0,70.1,0.0,22.13
100,ce983758-a1c5-41e0-af4b-af7fe87b6e8c,Mosquitoes,LivingAgent,41.8655,9.66512,1,691,ADULT,0.694,0,0,0,0,1,0,0,1217.0,1.0,71.57,0.0,22.13
100,7c9e1de4-fe4f-439e-8082-06a446b4a2bb,Mosquitoes,LivingAgent,41.85684,9.654905,1,214,LARVA,0.864,0,0,0,0,0,0,0,1191.0,1.0,62.27,0.0,22.13
100,e7bcc557-6f70-4a43-9704-a2b36fddf6c1,Mosquitoes,LivingAgent,41.829219,9.658515,1,847,LARVA,0.71,0,0,0,0,0,0,0,1196.0,0.0,38.54,0.0,22.13
100,7afca110-2130-4767-a04a-fbebacffc45a,Mosquitoes,LivingAgent,41.877218,9.663562,1,1501,ADULT,0.476,0,0,0,0,1,2,0,1218.0,2.0,72.34,0.0,21.74
100,98236127-4e86-4537-9f08-72b04a9d89a8,Mosquitoes,LivingAgent,41.86134,9.677757,1,946,LARVA,0.861,0,0,0,0,0,0,0,1265.0,0.0,75.87,0.0,22.13
100,665df3dc-8ab9-4652-9baa-cb1bfca72078,Mosquitoes,LivingAgent,41.83399,9.626752,1,308,ADULT,0.456,0,0,0,0,0,0,0,1131.0,0.0,12.7,0.0,22.13
100,a3fb8289-0ed1-4259-84f5-27a94656a4df,Mosquitoes,LivingAgent,41.833181,9.658182,1,596,ADULT,0.59,0,0,0,0,0,0,0,1198.0,2.0,55.24,0.0,22.13
100,97d2e6ee-6fd5-4d4a-a656-8b5ab8c5ca63,Mosquitoes,LivingAgent,41.883831,9.66098,1,466,ADULT,0.767,1,0,0,0,1,2,0,1226.0,2.0,49.33,0.0,21.74
100,19e4cd46-63d1-414d-b3cc-5845a0752cbf,Mosquitoes,LivingAgent,41.871152,9.660718,1,706,ADULT,0.698,0,0,0,0,1,3,0,1202.0,2.0,69.96,0.0,22.13
100,74cecd13-9911-48ac-9bc9-3a84689bc8dc,Mosquitoes,LivingAgent,41.84588,9.644177,1,884,LARVA,0.666,0,0,0,0,0,0,0,1164.0,2.0,68.49,0.0,22.13
100,0c9aa3d6-67c2-45fe-a4b9-06132e703127,Mosquitoes,LivingAgent,41.854197,9.652854,1,762,LARVA,0.819,0,0,0,0,0,0,0,1180.0,3.0,69.7,0.0,22.13
100,dd290a9f-3c19-49c1-8bd0-2cd72c55cdce,Mosquitoes,LivingAgent,41.870481,9.664632,1,284,PUPA,0.527,0,0,0,0,0,0,0,1221.0,0.0,66.06,0.0,22.13
100,d3307821-4853-4ef3-84e3-26e493fee07c,Mosquitoes,LivingAgent,41.853308,9.655494,1,1444,ADULT,0.776,0,0,0,0,0,0,0,1187.0,2.0,58.9,0.0,22.13
100,775767b3-674a-47d2-820f-47eea5d8f435,Mosquitoes,LivingAgent,41.869478,9.637736,1,245,ADULT,0.399,0,0,0,0,0,0,0,1155.0,2.0,34.66,0.0,22.13
100,3e08f4ab-7b47-49a5-8da6-6faf77307b7b,Mosquitoes,LivingAgent,41.849473,9.651571,1,1681,ADULT,0.753,1,0,0,0,1,3,0,1183.0,4.0,70.94,0.0,22.13
